Tornado Number per Year,Year,Month,Day,Date,Time,TimeZone,State,State FIPS Number,Number of Tornado per State per Year,Magnitude,Injuries,Fatalities,Property Loss ($),Crop Loss (millions $),Starting Latitude,Starting Longitude,Ending Latitude,Ending Longitude,Length (miles),Width (yards),fc
1088,2008,6,5,6/5/08,17:23:00,3,NE,31,0,1,0,0,0,0,40.29,-96.06,40.38,-96.01,6.52,220,0
1089,2008,6,5,6/5/08,17:35:00,3,NE,31,0,1,0,0,0,0,40.4,-96.03,40.41,-96.02,0.69,100,0
1090,2008,6,5,6/5/08,17:55:00,3,MO,29,0,0,0,0,0,0,40.48,-95.62,0,0,0.1,25,0
1091,2008,6,5,6/5/08,18:02:00,3,IA,19,0,0,0,0,0,0,40.68,-95.79,40.69,-95.78,0.54,50,0
1092,2008,6,5,6/5/08,18:11:00,3,IA,19,0,0,0,0,0,0,40.8,-95.62,40.82,-95.61,1.34,50,0
1093,2008,6,5,6/5/08,18:23:00,3,MO,29,0,0,0,0,0,0,40.42,-95.4,0,0,0.1,25,0
1094,2008,6,5,6/5/08,18:24:00,3,IA,19,0,0,0,0,0,0,40.8,-95.31,40.82,-95.29,1.16,80,0
1095,2008,6,5,6/5/08,18:27:00,3,KS,20,0,0,0,0,0,0,39.96,-95.73,0,0,0.1,25,0
1096,2008,6,5,6/5/08,18:33:00,3,NE,31,0,0,0,0,0,0,40.01,-95.52,40.02,-95.51,1.29,100,0
1097,2008,6,5,6/5/08,18:39:00,3,NE,31,0,2,0,0,0.46,0,40.08,-95.52,40.27,-95.38,28.89,880,0
1098,2008,6,5,6/5/08,18:55:00,3,MO,29,0,0,0,0,0,0,40.2,-95.39,40.22,-95.37,4.42,25,0
1099,2008,6,5,6/5/08,19:12:00,3,IA,19,0,0,0,0,0,0,41.29,-94.88,41.31,-94.87,1.53,50,0
1100,2008,6,5,6/5/08,19:15:00,3,SD,46,0,0,0,0,0,0,43.62,-97.1,43.62,-97.07,1.5,50,0
1101,2008,6,5,6/5/08,19:42:00,3,SD,46,0,2,0,0,0,0,43.73,-96.77,43.76,-96.74,2.56,100,0
1102,2008,6,5,6/5/08,20:00:00,3,SD,46,0,1,0,0,0.01,0,43.86,-96.69,43.87,-96.68,0.85,50,0
1103,2008,6,5,6/5/08,20:24:00,3,IA,19,0,1,0,0,0.03,0,41.08,-94.39,41.11,-94.35,3.04,150,0
1104,2008,6,5,6/5/08,21:57:00,3,KS,20,0,0,0,0,0.05,0,38.09,-94.67,38.1,-94.66,1,25,0
1105,2008,6,5,6/5/08,22:15:00,3,MO,29,0,0,0,0,0.03,0,38.17,-94.52,38.17,-94.52,0.27,50,0
1106,2008,6,5,6/5/08,22:35:00,3,OK,40,0,0,0,0,0.01,0,35.79,-96.14,35.81,-96.11,4.4,100,0
1107,2008,6,5,6/5/08,22:49:00,3,IA,19,0,1,0,0,0,0,40.94,-93.75,41.04,-93.69,7.58,125,0
1108,2008,6,5,6/5/08,23:10:00,3,IA,19,0,1,0,0,0.18,0.01,41.22,-93.53,41.42,-93.31,18.26,150,0
1109,2008,6,5,6/5/08,23:23:00,3,MO,29,0,0,0,0,0,0,39.09,-93.56,39.1,-93.53,0.25,25,0
1110,2008,6,5,6/5/08,23:36:00,3,IA,19,0,1,0,0,0.07,0,41.56,-93.23,41.67,-93.11,9.81,125,0
1111,2008,6,5,6/5/08,23:45:00,3,IA,19,0,1,2,0,0.25,0.01,41.57,-93,41.75,-92.86,14.25,150,0
1112,2008,6,5,6/5/08,23:49:00,3,IA,19,0,0,0,0,0.03,0,41.74,-93.03,41.86,-92.89,10.89,75,0
1113,2008,6,6,6/6/08,8:14:00,3,MN,27,0,2,2,0,10,1.3,46.75,-95.08,46.95,-95.03,14.11,450,0
1114,2008,6,6,6/6/08,8:37:00,3,MN,27,0,3,0,0,0,0,46.98,-95.02,47.08,-94.97,7.29,400,0
1115,2008,6,6,6/6/08,8:42:00,3,MN,27,0,0,0,0,0.1,0,46.99,-94.93,47.06,-94.86,5.93,75,0
1116,2008,6,6,6/6/08,8:55:00,3,MN,27,0,1,0,0,0.4,0,47.16,-94.99,47.19,-94.98,2.42,150,0
1117,2008,6,6,6/6/08,9:43:00,3,MN,27,0,1,0,0,0.2,0,46.85,-94.72,46.85,-94.69,0.55,30,0
1118,2008,6,6,6/6/08,13:58:00,3,WI,55,0,0,0,0,0.02,0,42.72,-88.14,42.75,-88.08,3.37,50,0
1119,2008,6,6,6/6/08,14:47:00,3,OK,40,0,0,0,0,0,0,35.87,-95.15,0,0,0.1,75,0
1120,2008,6,6,6/6/08,14:55:00,3,MI,26,0,0,0,0,0.07,0,44.36,-84.12,44.38,-84.11,1.08,100,0
1121,2008,6,6,6/6/08,15:20:00,3,IL,17,0,1,0,0,0.28,0,39.4,-88.33,39.43,-88.25,5,200,0
1122,2008,6,6,6/6/08,18:44:00,3,OH,39,0,0,0,0,0.01,0,40.92,-84.47,40.92,-84.46,0.45,100,0
1123,2008,6,7,6/7/08,12:52:00,3,WI,55,0,0,0,0,0,0,43.06,-90.9,43.06,-90.89,0.1,30,0
1124,2008,6,7,6/7/08,12:57:00,3,WI,55,0,1,0,0,0.3,0.05,43.69,-89.61,43.67,-89.56,5.11,100,0
1125,2008,6,7,6/7/08,13:32:00,3,WI,55,0,2,6,0,2.5,0.5,43.53,-89.26,43.5,-89.1,8.63,3520,0
1126,2008,6,7,6/7/08,14:05:00,3,WI,55,0,0,0,0,0,0,43.41,-89.02,43.4,-88.98,2.18,25,0
1127,2008,6,7,6/7/08,14:08:00,3,WI,55,0,1,0,0,0.2,0.1,43.49,-89.02,43.51,-88.96,2.88,75,0
1128,2008,6,7,6/7/08,14:16:00,3,WI,55,0,0,0,0,0,0,43.26,-90.08,43.26,-90.07,0.38,25,0
1129,2008,6,7,6/7/08,14:25:00,3,WI,55,0,0,0,0,0,0,43.09,-89.16,43.09,-89.15,0.45,25,0
1130,2008,6,7,6/7/08,14:38:00,3,WI,55,0,0,0,0,0,0,43.21,-89.26,43.21,-89.25,0.21,25,0
1131,2008,6,7,6/7/08,14:41:00,3,IA,19,0,1,0,0,0.25,0.01,43.35,-93.78,43.38,-93.66,6.37,150,0
1132,2008,6,7,6/7/08,14:49:00,3,WI,55,0,0,0,0,0,0,43.08,-88.84,43.08,-88.84,0.14,50,0
1133,2008,6,7,6/7/08,15:16:00,3,IA,19,0,0,0,0,0,0,43.42,-93.3,43.43,-93.27,1.66,75,0
1134,2008,6,7,6/7/08,15:21:00,3,IL,17,0,0,0,0,0,0,40.97,-88.68,40.98,-88.67,0.91,20,0
1135,2008,6,7,6/7/08,15:23:00,3,IA,19,0,0,0,0,0.01,0,43.42,-93.21,43.43,-93.17,2.12,50,0
1136,2008,6,7,6/7/08,15:31:00,3,IL,17,0,1,0,0,0.05,0,41.05,-88.55,41.09,-88.51,3.59,40,0
1137,2008,6,7,6/7/08,15:40:00,3,WI,55,0,1,0,0,0.43,0,42.92,-89.25,42.96,-89.2,3.83,150,0
1138,2008,6,7,6/7/08,15:50:00,3,IA,19,0,0,0,0,0,0,43.45,-92.81,43.45,-92.8,0.26,30,0
1139,2008,6,7,6/7/08,15:50:00,3,MN,27,0,0,0,0,0,0,43.82,-91.67,0,0,0.05,25,0
1140,2008,6,7,6/7/08,16:18:00,3,IL,17,0,2,0,0,0.5,0,41.2,-88.21,41.34,-88,14.52,200,0
1141,2008,6,7,6/7/08,16:28:00,3,IA,19,0,0,0,0,0,0,43.35,-93.02,43.36,-93,1.09,25,0
1142,2008,6,7,6/7/08,16:37:00,3,WI,55,0,0,0,0,0,0,42.86,-88.48,42.86,-88.47,0.12,20,0
1143,2008,6,7,6/7/08,16:42:00,3,IA,19,0,0,0,0,0.01,0,43.24,-93.34,43.24,-93.32,1.01,40,0
1144,2008,6,7,6/7/08,16:45:00,3,WI,55,0,1,0,0,0.09,0.01,43.84,-91.07,43.83,-90.95,6,200,0
1145,2008,6,7,6/7/08,16:48:00,3,WI,55,0,0,0,0,0.01,0.01,43.48,-90.91,43.48,-90.9,0.39,50,0
1146,2008,6,7,6/7/08,16:51:00,3,IL,17,0,2,0,0,0.05,0,41.36,-87.92,41.38,-87.89,2.16,400,0
1147,2008,6,7,6/7/08,16:55:00,3,IL,17,0,2,0,0,0.5,0,41.4,-87.85,41.43,-87.79,3.66,150,0
1148,2008,6,7,6/7/08,17:13:00,3,IL,17,0,2,6,0,9.5,0,41.44,-87.77,41.51,-87.68,6.52,150,0
1149,2008,6,7,6/7/08,17:32:00,3,IL,17,0,1,0,0,1,0,41.48,-87.66,41.5,-87.63,1.97,75,0
1150,2008,6,7,6/7/08,17:48:00,3,IL,17,0,0,0,0,0.01,0,41.57,-87.53,41.57,-87.53,0.44,50,0
1151,2008,6,7,6/7/08,17:55:00,3,KS,20,0,0,0,0,0,0,39.44,-98.79,0,0,0.1,50,0
1152,2008,6,7,6/7/08,19:28:00,3,KS,20,0,0,0,0,0,0,39.53,-98.69,0,0,0.1,50,0
1153,2008,6,7,6/7/08,19:37:00,3,KS,20,0,0,0,0,0,0,39.57,-98.68,0,0,0.1,50,0
1154,2008,6,8,6/8/08,1:10:00,3,NE,31,0,2,0,0,0,0,41.14,-96.28,41.24,-96.09,16.18,440,0
1155,2008,6,8,6/8/08,1:22:00,3,NE,31,0,2,3,0,0,0,41.19,-96.14,41.23,-96.12,2.71,440,0
1156,2008,6,8,6/8/08,12:20:00,3,MI,26,0,1,0,0,0,0,43.86,-85.43,43.91,-85.35,5.27,880,0
1157,2008,6,8,6/8/08,13:45:00,3,MI,26,0,1,0,0,0,0,42.7,-84.82,42.72,-84.55,10.25,150,0
1158,2008,6,8,6/8/08,14:35:00,3,IA,19,0,0,0,0,0.05,0.01,40.74,-94.77,40.75,-94.75,1.25,70,0
1159,2008,6,8,6/8/08,14:55:00,3,FL,12,0,1,1,0,0.1,0,26.68,-81.86,26.74,-81.91,5.35,30,0
1160,2008,6,8,6/8/08,15:10:00,3,IA,19,0,1,0,0,0.03,0,41.91,-92.84,41.91,-92.82,1.03,75,0
1161,2008,6,8,6/8/08,18:30:00,3,IA,19,0,1,0,0,0.07,0.01,41.14,-92.35,41.16,-92.32,2.08,100,0
1162,2008,6,8,6/8/08,20:15:00,3,TX,48,0,0,0,0,0,0,34.52,-100.98,0,0,0.17,50,0
1163,2008,6,9,6/9/08,12:44:00,3,MN,27,0,1,0,0,0.04,0,47.35,-96.76,0,0,0.25,40,0
1164,2008,6,10,6/10/08,18:50:00,3,WY,56,0,1,0,0,0,0,44.04,-104.1,44.11,-104,7.22,400,0
1165,2008,6,11,6/11/08,4:51:00,3,SD,46,0,1,0,0,0,0,45.66,-97.26,45.66,-97.26,0.26,20,0
1166,2008,6,11,6/11/08,16:25:00,3,IA,19,0,0,0,0,0,0,43.33,-96,43.34,-95.99,0.85,50,0
1167,2008,6,11,6/11/08,16:29:00,3,IA,19,0,0,0,0,0,0,43.34,-95.83,43.35,-95.82,0.85,50,0
1168,2008,6,11,6/11/08,16:37:00,3,IA,19,0,0,0,0,0,0,42.54,-95.97,42.55,-95.96,0.86,50,0
1169,2008,6,11,6/11/08,16:46:00,3,MN,27,0,1,0,0,0.07,0,43.84,-95.76,43.88,-95.72,3.82,100,0
1170,2008,6,11,6/11/08,16:49:00,3,IA,19,0,0,0,0,0,0,42.98,-95.67,42.99,-95.66,0.86,50,0
1171,2008,6,11,6/11/08,17:05:00,3,MN,27,0,1,1,0,0.1,0,43.9,-95.61,43.94,-95.58,2.7,100,0
1172,2008,6,11,6/11/08,17:06:00,3,IA,19,0,2,0,0,0.2,0,42.98,-95.54,43.06,-95.51,5.73,300,0
1173,2008,6,11,6/11/08,17:13:00,3,KS,20,0,0,0,0,0,0,38.53,-98.92,38.53,-98.91,0.68,50,0
1174,2008,6,11,6/11/08,17:20:00,3,IA,19,0,1,0,0,0.01,0,42.93,-95.55,42.94,-95.54,0.86,50,0
1177,2008,6,11,6/11/08,17:40:00,3,IA,19,0,2,0,0,0.3,0,43.01,-95.28,43.16,-95.11,13.08,100,0
1178,2008,6,11,6/11/08,17:45:00,3,MN,27,0,0,0,0,0.01,0,44.13,-95.19,44.16,-95.17,1.99,50,0
1179,2008,6,11,6/11/08,17:45:00,3,KS,20,0,1,0,0,0.07,0,38.63,-98.6,38.7,-98.43,10.03,100,0
1180,2008,6,11,6/11/08,17:59:00,3,NE,31,0,0,0,0,0,0,41.37,-96.24,41.37,-96.24,0.12,40,0
1181,2008,6,11,6/11/08,18:11:00,3,IA,19,0,0,0,0,0,0,43.16,-95.02,43.16,-95.02,0.43,50,0
1182,2008,6,11,6/11/08,18:11:00,3,KS,20,0,0,0,0,0,0,38.76,-98.28,38.77,-98.27,0.72,50,0
1183,2008,6,11,6/11/08,18:20:00,3,IA,19,0,1,0,0,0,0,41.48,-95.93,41.5,-95.89,2.35,40,0
1184,2008,6,11,6/11/08,18:20:00,3,IA,19,0,0,0,0,0,0,42.13,-95.83,42.13,-95.83,0.26,60,0
1185,2008,6,11,6/11/08,18:20:00,3,MN,27,0,1,0,0,0.3,0,44.2,-94.87,44.21,-94.87,0.58,25,0
1186,2008,6,11,6/11/08,18:21:00,3,IA,19,0,0,0,0,0,0,42.02,-95.59,42.03,-95.57,1.21,60,0
1187,2008,6,11,6/11/08,18:23:00,3,IA,19,0,0,0,0,0,0,41.51,-95.9,41.52,-95.89,0.78,20,0
1188,2008,6,11,6/11/08,18:25:00,3,IA,19,0,0,0,0,0,0,42.98,-94.99,42.98,-94.98,0.43,50,0
1189,2008,6,11,6/11/08,18:35:00,3,KS,20,0,0,0,0,0,0,38.47,-98.94,38.47,-98.93,0.7,50,0
1190,2008,6,11,6/11/08,18:39:00,3,NE,31,0,0,0,0,0,0,40.96,-96.44,40.96,-96.44,0.22,40,0
1191,2008,6,11,6/11/08,18:46:00,3,MN,27,0,0,0,0,0.1,0,44.33,-94.76,44.33,-94.75,0.42,25,0
1192,2008,6,11,6/11/08,18:50:00,3,NE,31,0,1,0,0,0,0,40.97,-96.2,41.02,-96.12,5.36,80,0
1193,2008,6,11,6/11/08,18:52:00,3,MN,27,0,1,0,0,0.1,0,44.35,-94.68,44.38,-94.67,1.97,25,0
1194,2008,6,11,6/11/08,18:57:00,3,KS,20,0,0,0,0,0,0,38.54,-98.51,38.55,-98.5,0.65,50,0
1195,2008,6,11,6/11/08,18:59:00,3,IA,19,0,0,0,0,0,0,41.86,-95.38,41.87,-95.38,0.39,60,0
1196,2008,6,11,6/11/08,19:05:00,3,IA,19,0,0,0,0,0,0,41.77,-95.34,41.77,-95.34,0.2,80,0
1197,2008,6,11,6/11/08,19:15:00,3,KS,20,0,0,0,0,0.01,0,38.57,-98.35,38.57,-98.33,0.75,50,0
1198,2008,6,11,6/11/08,19:38:00,3,NE,31,0,0,0,0,0,0,40.21,-97.08,40.21,-97.08,0.21,40,0
1199,2008,6,11,6/11/08,19:48:00,3,KS,20,0,0,0,0,0,0,38.73,-97.86,38.74,-97.83,1.55,75,0
1200,2008,6,11,6/11/08,20:06:00,3,MN,27,0,0,0,0,0,0,44.57,-94.18,44.57,-94.17,0.33,25,0
1201,2008,6,11,6/11/08,20:40:00,3,KS,20,0,3,0,0,2.63,0,38.75,-97.68,38.85,-97.41,16.45,225,0
1202,2008,6,11,6/11/08,21:12:00,3,KS,20,0,3,3,1,20.2,0,38.89,-97.11,39.01,-96.93,15.26,880,0
1203,2008,6,11,6/11/08,21:45:00,3,KS,20,0,0,0,0,0,0,38.68,-97.28,0,0,0.2,50,0
1204,2008,6,11,6/11/08,21:48:00,3,KS,20,0,4,0,0,66,0,39.13,-96.71,39.2,-96.58,8.64,440,0
1205,2008,6,11,6/11/08,22:20:00,3,KS,20,0,0,0,0,0,0,39.27,-96.43,39.29,-96.35,4.58,75,0
1206,2008,6,11,6/11/08,22:46:00,3,KS,20,0,2,0,1,0,0,39.45,-96.11,39.6,-95.85,17.28,300,0
1207,2008,6,12,6/12/08,13:29:00,3,WI,55,0,0,0,0,0,0.01,42.84,-90.51,0,0,0.25,50,0
1208,2008,6,12,6/12/08,15:12:00,3,MO,29,0,0,0,0,0,0,40.38,-92.96,40.38,-92.96,0.21,25,0
1209,2008,6,12,6/12/08,15:13:00,3,MO,29,0,0,0,0,0,0,40.44,-92.96,40.44,-92.96,0.24,25,0
1210,2008,6,12,6/12/08,15:34:00,3,WI,55,0,0,0,0,0,0,43.56,-89.12,43.56,-89.02,5.34,50,0
1211,2008,6,12,6/12/08,15:42:00,3,WI,55,0,0,0,0,0,0,43.67,-89.04,43.67,-89.03,0.24,20,0
1212,2008,6,12,6/12/08,15:55:00,3,IA,19,0,0,0,0,0,0,40.62,-92.5,40.63,-92.48,1.27,50,0
1213,2008,6,12,6/12/08,16:01:00,3,WI,55,0,1,0,0,0,0,42.7,-89.79,42.72,-89.77,1.61,50,0
1214,2008,6,12,6/12/08,16:15:00,3,WI,55,0,1,0,0,0,0,42.8,-89.69,42.9,-89.5,12.25,100,0
1215,2008,6,12,6/12/08,16:30:00,3,WI,55,0,0,0,0,0,0,42.77,-89.51,42.78,-89.48,1.28,50,0
1216,2008,6,12,6/12/08,16:53:00,3,IA,19,0,0,0,0,0,0,40.87,-91.83,0,0,0.01,25,0
1217,2008,6,12,6/12/08,17:05:00,3,KS,20,0,0,0,0,0,0,38.94,-95.77,38.94,-95.76,0.3,25,0
1218,2008,6,12,6/12/08,17:19:00,3,WI,55,0,0,0,0,0,0,42.93,-89.14,42.95,-89.11,2.56,50,0
1219,2008,6,12,6/12/08,17:25:00,3,WI,55,0,0,0,0,0,0,43.47,-88.53,43.47,-88.52,0.09,20,0
1220,2008,6,12,6/12/08,17:33:00,3,KS,20,0,0,0,0,0.05,0,38.27,-96.75,38.29,-96.69,3.53,75,0
1221,2008,6,12,6/12/08,17:40:00,3,MN,27,0,0,0,0,0.1,0.1,46.75,-95.3,46.77,-95.27,1.78,25,0
1222,2008,6,12,6/12/08,18:00:00,3,KS,20,0,0,0,0,0,0,38.31,-96.52,38.4,-96.44,7.96,75,0
1223,2008,6,12,6/12/08,18:00:00,3,KS,20,0,0,0,0,0,0,38.56,-96.1,0,0,0.1,25,0
1224,2008,6,12,6/12/08,18:14:00,3,MN,27,0,1,0,0,0.3,0.1,46.93,-94.86,46.95,-94.8,1.5,50,0
1225,2008,6,12,6/12/08,18:26:00,3,IL,17,0,0,0,0,0,0,41.39,-90.69,0,0,0.01,25,0
1226,2008,6,12,6/12/08,19:05:00,3,KS,20,0,0,0,0,0,0,39.09,-94.97,39.09,-94.96,0.16,25,0
1227,2008,6,12,6/12/08,19:26:00,3,MI,26,0,1,0,0,0,0,44.11,-86.45,0,0,1.3,300,0
1228,2008,6,12,6/12/08,19:35:00,3,KS,20,0,0,0,0,0,0,37.56,-97.32,37.56,-97.31,0.13,40,0
1229,2008,6,12,6/12/08,19:44:00,3,MN,27,0,1,0,0,0.7,0.22,47.1,-95.29,47.2,-95.13,8.49,100,0
1230,2008,6,12,6/12/08,19:45:00,3,MI,26,0,0,0,0,0.01,0,44.22,-86.15,44.23,-86.13,1.04,425,0
1231,2008,6,12,6/12/08,22:06:00,3,KS,20,0,1,0,0,0.12,0,37.28,-96.9,37.28,-96.86,2.15,75,0
1232,2008,6,12,6/12/08,23:30:00,3,IL,17,0,1,0,0,0.03,0,42.17,-88.88,42.22,-88.77,6.2,150,0
1233,2008,6,13,6/13/08,12:03:00,3,FL,12,0,0,0,0,0,0,25.85,-80.12,0,0,0.01,10,0
1234,2008,6,13,6/13/08,12:10:00,3,FL,12,0,0,0,0,0,0,26.46,-80.06,0,0,0.05,10,0
1235,2008,6,13,6/13/08,14:45:00,3,FL,12,0,0,0,0,0.11,0,26.58,-81.98,26.58,-81.98,0.29,70,0
1236,2008,6,13,6/13/08,14:55:00,3,MO,29,0,1,0,0,0.05,0,36.83,-90.81,36.83,-90.8,0.62,125,0
1237,2008,6,14,6/14/08,16:45:00,3,TX,48,0,0,0,0,0.01,0,35.11,-101.36,35.11,-101.36,0.16,20,0
1238,2008,6,14,6/14/08,16:55:00,3,MN,27,0,1,0,0,0.15,0.1,46.31,-96.36,46.31,-96.32,2.12,50,0
1239,2008,6,14,6/14/08,17:15:00,3,MN,27,0,1,0,0,0.1,0.05,46.3,-96.13,46.3,-96.07,2.62,50,0
1240,2008,6,14,6/14/08,18:32:00,3,ND,38,0,0,0,0,0.03,0.06,46.97,-97.76,46.95,-97.66,5.1,25,0
1241,2008,6,15,6/15/08,0:49:00,3,IA,19,0,0,0,0,0.01,0,42.7,-94.12,42.68,-94.1,1.66,50,0
1242,2008,6,15,6/15/08,15:08:00,3,IL,17,0,0,0,0,0.05,0,40.57,-88.63,40.57,-88.61,0.8,20,0
1243,2008,6,15,6/15/08,17:37:00,3,OK,40,0,0,0,0,0,0,36.63,-100.66,36.59,-100.68,3.2,50,0
1244,2008,6,15,6/15/08,18:10:00,3,TX,48,0,0,0,0,0,0,36.47,-100.65,36.46,-100.63,1.28,50,0
1245,2008,6,16,6/16/08,16:15:00,3,NY,36,0,0,0,0,0.04,0,41.54,-74.1,41.54,-74.07,1.45,100,0
1246,2008,6,17,6/17/08,18:20:00,3,SD,46,0,0,0,0,0,0,43.35,-103.21,0,0,0.04,15,0
1247,2008,6,17,6/17/08,19:06:00,3,NE,31,0,0,0,0,0.01,0,42.55,-99.95,0,0,0.1,20,0
1248,2008,6,17,6/17/08,20:20:00,3,NE,31,0,0,0,0,0,0,42.26,-99.86,0,0,0.1,20,0
1249,2008,6,18,6/18/08,14:23:00,3,CO,8,0,0,0,0,0,0,39.64,-102.89,0,0,0.1,50,0
1250,2008,6,18,6/18/08,16:01:00,3,NE,31,0,0,0,0,0,0,40.21,-100.63,0,0,0.25,10,0
1251,2008,6,18,6/18/08,18:25:00,3,ND,38,0,0,0,0,0,0,46.83,-101.16,46.83,-101.16,0.18,30,0
1252,2008,6,18,6/18/08,19:00:00,3,ND,38,0,0,0,0,0,0,46.73,-101.04,46.73,-101.03,0.43,35,0
1253,2008,6,18,6/18/08,19:33:00,3,KS,20,0,1,0,0,0.09,0,37.36,-100.55,37.34,-100.53,1.37,75,0
1254,2008,6,18,6/18/08,20:00:00,3,OK,40,0,2,0,0,0.2,0,36.68,-100.9,36.52,-100.82,12.02,200,0
1255,2008,6,19,6/19/08,13:37:00,3,GA,13,0,1,0,0,3.1,0,31.99,-81.07,0,0,0.75,100,0
1256,2008,6,19,6/19/08,14:30:00,3,MO,29,0,1,0,0,0.15,0,37.23,-93.23,37.21,-93.22,1.25,100,0
1257,2008,6,19,6/19/08,15:13:00,3,NM,35,0,0,0,0,0,0,36.37,-103.97,0,0,0.05,10,0
1258,2008,6,19,6/19/08,16:28:00,3,TX,48,0,0,0,0,0,0,34.22,-100.2,0,0,0.01,50,0
1259,2008,6,19,6/19/08,17:30:00,3,OK,40,0,0,0,0,0,0,36.63,-102.78,36.63,-102.78,0.27,25,0
1260,2008,6,19,6/19/08,17:32:00,3,CO,8,0,0,0,0,0,0,38.76,-102.45,0,0,0.5,25,0
1261,2008,6,19,6/19/08,17:36:00,3,CO,8,0,0,0,0,0,0,38.76,-102.35,0,0,0.5,25,0
1262,2008,6,19,6/19/08,17:36:00,3,CO,8,0,0,0,0,0,0,38.77,-102.6,0,0,0.5,25,0
1263,2008,6,19,6/19/08,17:45:00,3,NE,31,0,0,0,0,0,0,40.91,-96.6,40.91,-96.6,0.1,40,0
1264,2008,6,20,6/20/08,11:57:00,3,CO,8,0,0,0,0,0,0,39.39,-103.27,0,0,0.1,50,0
1265,2008,6,20,6/20/08,12:03:00,3,CO,8,0,0,0,0,0,0,39.41,-103.27,0,0,0.1,50,0
1266,2008,6,20,6/20/08,14:21:00,3,TX,48,0,0,0,0,0,0,29.95,-96.04,0,0,0.01,20,0
1267,2008,6,20,6/20/08,15:40:00,3,IA,19,0,0,0,0,0,0,41.19,-95.32,41.19,-95.31,0.32,40,0
1268,2008,6,20,6/20/08,17:05:00,3,WY,56,0,0,0,0,0,0,44.96,-105.57,0,0,0.02,10,0
1269,2008,6,20,6/20/08,18:04:00,3,CO,8,0,0,0,0,0,0,40.02,-103.93,0,0,0.1,50,0
1270,2008,6,20,6/20/08,18:30:00,3,CO,8,0,0,0,0,0,0,39.85,-103.95,0,0,0.1,50,0
1271,2008,6,20,6/20/08,18:50:00,3,CO,8,0,0,0,0,0,0,39.73,-103.9,0,0,0.1,50,0
1272,2008,6,20,6/20/08,19:38:00,3,CO,8,0,0,0,0,0,0,39.3,-103.53,0,0,0.1,50,0
1273,2008,6,21,6/21/08,14:58:00,3,SC,45,0,0,1,0,0.02,0,33.26,-80.24,0,0,0.33,75,0
1274,2008,6,21,6/21/08,17:04:00,3,TX,48,0,0,0,0,0.11,0,29.62,-95.43,29.61,-95.42,1.02,50,0
1275,2008,6,21,6/21/08,18:55:00,3,KS,20,0,0,0,0,0,0,39.54,-100.34,0,0,0.3,10,0
1276,2008,6,21,6/21/08,20:15:00,3,TX,48,0,0,0,0,0.02,0,29.03,-96.71,0,0,0.1,25,0
1277,2008,6,22,6/22/08,12:15:00,3,MI,26,0,1,0,0,0.05,0,44.77,-83.59,44.77,-83.58,0.75,200,0
1278,2008,6,23,6/23/08,15:34:00,3,NC,37,0,0,0,0,0,0,35,-77.46,35,-77.46,0.16,20,0
1279,2008,6,23,6/23/08,17:47:00,3,CO,8,0,0,0,0,0,0,40.24,-103.32,0,0,0.1,50,0
1280,2008,6,23,6/23/08,18:15:00,3,CO,8,0,0,0,0,0,0,40.32,-103.01,0,0,0.1,50,0
1281,2008,6,23,6/23/08,19:40:00,3,ND,38,0,0,0,0,0,0.02,47.97,-99.57,0,0,0.2,25,0
1282,2008,6,23,6/23/08,23:04:00,3,NE,31,0,0,0,0,0,0,41.82,-101.35,0,0,0.1,20,0
1283,2008,6,23,6/23/08,23:52:00,3,NE,31,0,0,0,0,0.04,0,40.78,-100.03,40.8,-99.94,5.06,75,0
1284,2008,6,26,6/26/08,15:38:00,3,CO,8,0,0,0,0,0,0,40.08,-103.07,0,0,0.1,50,0
1285,2008,6,26,6/26/08,16:00:00,3,CO,8,0,0,0,0,0,0,40.09,-103.1,0,0,0.1,50,0
1286,2008,6,26,6/26/08,16:20:00,3,CO,8,0,0,0,0,0,0,40.15,-102.76,0,0,0.25,25,0
1287,2008,6,26,6/26/08,18:15:00,3,NE,31,0,0,0,0,0,0,42.13,-100.83,0,0,0.2,20,0
1288,2008,6,26,6/26/08,18:45:00,3,KS,20,0,0,0,0,0,0,37.88,-101.79,37.88,-101.77,0.87,50,0
1289,2008,6,26,6/26/08,19:10:00,3,SD,46,0,0,0,0,0,0,45.14,-101.1,45.13,-101.08,1.19,100,0
1290,2008,6,26,6/26/08,19:40:00,3,SD,46,0,0,0,0,0,0,45.1,-100.8,45.1,-100.79,0.32,50,0
1291,2008,6,26,6/26/08,19:54:00,3,SD,46,0,0,0,0,0,0,45.02,-101.25,45.02,-101.25,0.19,50,0
1292,2008,6,27,6/27/08,14:58:00,3,IL,17,0,0,0,0,0,0,39.01,-89.21,39.01,-89.19,1.47,40,0
1293,2008,6,27,6/27/08,16:59:00,3,IL,17,0,0,0,0,0.01,0,38.32,-88.81,38.32,-88.8,0.2,30,0
1294,2008,6,27,6/27/08,17:05:00,3,IN,18,0,0,0,0,0,0,40.32,-87.27,40.33,-87.26,0.27,20,0
1295,2008,6,27,6/27/08,18:06:00,3,IN,18,0,0,0,0,0,0,38.15,-86.14,0,0,0.26,15,0
1296,2008,6,27,6/27/08,18:12:00,3,IN,18,0,0,2,0,0.07,0,39.35,-86.68,39.37,-86.61,4.07,175,0
